reservation_id,customer_id,reservation_type,price,reservation_date,city,reservation_start,reservation_end,car_category,room_category,bed_category,flight_departure_time,flight_arrival_time,departure_airport,arrival_airport
693f8c37-0c4f-4ae1-8159-ce54dc78c84e,ca68c520-ed10-4c3b-bcf6-bfcd5c295ede,Hotel,$317.46,5/14/2022,Paris 08,3/29/2022,4/5/2022,,Studio,King,,,,
ef91de6e-5cc8-4257-9b70-918194336a1e,33c47b6a-930b-4cd8-a7d4-bb8e1589cf7c,Flight,$468.45,4/20/2022,,,,,,,5:03 AM,1:04 AM,BXA,JNB
25e67ba3-167b-4974-a9f4-9181ed3d6ed7,af99e0d5-79b4-43de-a0d9-9ecace89eaca,Hotel,$513.73,5/6/2022,Ros’,12/7/2022,12/5/2022,,One Room,Two Doubles,,,,
475f756d-3932-40e5-bebc-bb1302126ce6,d9bdbf6b-cc1c-4283-82b8-3f5a39ecbe8c,Flight,$246.26,11/25/2022,,,,,,,5:40 AM,12:55 PM,LYU,STN
4263c537-7ef6-41eb-a5c6-1c536a819a28,b4eb38b5-8c24-487a-9988-3617b1149697,Hotel,$988.54,6/24/2022,Lingdangge,12/24/2022,3/11/2022,,Suite,King,,,,
b9dcb97e-275d-47f8-a1aa-ced8709beb69,4b04b005-295d-4881-8257-9053931433fd,Hotel,$352.59,5/4/2022,Lapas,12/16/2022,11/24/2022,,One Room,King,,,,
70b61743-2c81-42c4-96ad-7ab80dbb642e,aafccaff-dcab-4c50-81e7-b01938af9e3e,Car,$385.52,8/6/2022,Nunhala,4/29/2022,1/12/2023,SUV,,,,,,
e0459552-0b4b-4266-8518-299358cc9e60,713f8f20-e426-4b61-a802-2e7c2ccd456c,Car,$670.19,7/14/2022,Yurino,12/10/2022,10/29/2022,SUV,,,,,,
24660bf0-36dd-4c04-8504-6b45e47c0d74,9c60f937-b910-48a7-9fc1-b21de4899995,Car,$598.71,10/24/2022,Caballococha,5/21/2022,6/3/2022,Midsize,,,,,,
c404d8af-6f5e-4ab2-a03c-6e52f7a5468b,f848abf2-1ba6-4efb-988c-f7ebe689a86f,Hotel,$953.03,6/19/2022,Fengmen,9/28/2022,1/5/2023,,Suite,King,,,,
001df543-977c-4f59-9547-8d097a49c6d5,2d1fc0e9-ec65-4e13-981c-06428f24d820,Flight,$143.17,6/30/2022,,,,,,,2:08 AM,5:52 AM,MSW,PLS
c119d4d0-cb16-4880-9dc9-4cc50075742e,febd2ea9-a013-4ca5-b0fc-9db82ff5a48f,Hotel,$810.94,1/8/2023,Mosjøen,11/19/2022,4/8/2022,,One Room,King,,,,
d8f2195c-a8bf-422d-9f1c-306433ded39c,2736f021-d4fa-4875-9eee-474eb177f4b4,Car,$767.53,11/27/2022,Boromlya,11/7/2022,8/1/2022,Midsize,,,,,,
b93fbcd5-8db1-465f-997e-c663f74582c2,1d03e71c-e21f-417f-8796-dd98af283d78,Hotel,$555.97,10/14/2022,Changsha,10/10/2022,11/8/2022,,One Room,Two Doubles,,,,
25473eb1-4ae8-48f8-a325-c0143d599126,2d72c627-3fb4-48b9-8997-2e8674aed210,Hotel,$949.14,10/12/2022,Lenger,10/8/2022,2/20/2023,,Suite,King,,,,
a705ec8b-1591-4534-bae2-2085c77cf635,8b5813a2-a64c-47c0-b067-6196d84d65d3,Flight,$811.28,12/7/2022,,,,,,,10:36 AM,3:28 AM,NAL,NUK
591c1f37-3321-4d88-a184-c97660cf37c1,bc323763-9d5a-4908-8a5c-21dfda5e8266,Hotel,$920.36,4/1/2022,Vyritsa,5/30/2022,8/23/2022,,Suite,King,,,,
6125d204-aed8-4b95-a78a-3df4e8a390ae,70c27829-d3db-485e-85ee-f35905f55c25,Car,$186.17,4/9/2022,Piranshahr,2/22/2022,5/17/2022,Compact,,,,,,
14526fcd-e99a-44e3-a8b0-f275a37291b0,32111103-d3a9-4654-b5ab-d2856e6b9b51,Car,$999.31,9/17/2022,Sopron,8/28/2022,1/4/2023,Midsize,,,,,,
98b9266b-37e8-49e1-98df-a9a9973d3612,3e6ad6e4-c60d-4525-b06c-e5c3a615ecc1,Flight,$741.94,8/11/2022,,,,,,,11:53 PM,4:02 PM,IDI,CMA
39a8dcc2-044c-4a3c-bbdd-10ed6abb8852,3e2048d8-7437-4d05-9dc7-95cd1ed97682,Flight,$637.11,9/19/2022,,,,,,,11:04 AM,8:49 PM,HEK,XGR
d5915dce-1ab3-4626-ad12-fdf99c3cf177,da46292e-9ce0-4488-9a2f-8154ed9f12a4,Flight,$399.08,3/30/2022,,,,,,,12:28 PM,7:56 PM,PSD,TIB
ab7efeb4-8efc-4380-85c8-2ab1489bf0fb,46a38f9b-a2e3-4208-b88b-4cab7d7e35e1,Flight,$222.87,6/29/2022,,,,,,,4:21 AM,11:28 PM,RDG,JKR
258db3c0-5b77-4272-9122-ff03e7581548,f150d10c-1336-4204-9a58-636b3fea2225,Flight,$368.27,10/1/2022,,,,,,,2:10 PM,5:30 AM,OTT,TIB
4a2669c7-3eb0-4f67-8eeb-3733223bf051,a9d23111-a680-4556-9f91-5d4b8f8eb937,Car,$917.98,6/2/2022,Cibeureum,6/18/2022,3/8/2022,Midsize,,,,,,
86f9ddad-eaed-4708-8cfb-1edb1487d926,c5943600-b464-4026-96f4-042e9cb7cce4,Hotel,$760.94,10/7/2022,Bahía de Caráquez,6/26/2022,8/1/2022,,One Room,Two Doubles,,,,
8c4cd90d-2558-4e1a-8746-f6da8f8f93e5,5e1fac6c-057a-46f3-ade4-dd626c7b6926,Hotel,$667.06,5/21/2022,Colotenango,12/17/2022,8/22/2022,,One Room,Two Doubles,,,,
b6f84d49-baec-41e2-916b-f6e4d6dc9861,f96cbf31-2d66-4c1d-b079-2d722dee1ffe,Flight,$849.72,2/20/2023,,,,,,,9:45 AM,6:53 AM,UPV,DWD
849408f3-32de-4c9d-af3e-dd9de3e871b7,470d21c2-f98c-4288-b9e6-677354aab8a2,Hotel,$877.50,10/2/2022,Huili,5/27/2022,7/21/2022,,Suite,Two Doubles,,,,
5ee20dd6-7268-436c-8f4d-7716fc401721,566cac47-fe5a-47a1-be4d-4f1c31dc4d7a,Car,$219.79,1/2/2023,Lijiang,3/7/2022,2/7/2023,SUV,,,,,,
e3e9b59a-f1c8-4b37-97f9-55695e114fc9,2462d884-ea98-415f-b4c0-6f0ed5c50bc3,Flight,$513.19,9/19/2022,,,,,,,9:30 PM,9:02 AM,DNI,KBH
b2ae6b47-ad70-464f-99de-4916430bc1e2,9fce8301-b6ab-46dd-be59-21de33a562ed,Car,$829.45,8/31/2022,Nytva,8/25/2022,11/16/2022,Compact,,,,,,
a5f35936-8792-476e-9263-6fbdb3a47612,834f758d-62bb-4384-b13f-6f2ff0a1d5fd,Hotel,$218.48,5/1/2022,Romorantin-Lanthenay,6/5/2022,5/20/2022,,One Room,King,,,,
354f745a-b653-40da-9357-39f4c4ba66fc,2e947427-6c77-4e21-94e7-a671f9d43ef0,Car,$206.07,6/11/2022,San Francisco,10/3/2022,11/7/2022,Compact,,,,,,
1cb1fc95-966b-4fff-952d-0107eeca2fdc,d68d284b-9f29-44c2-8c9b-b38bda1b9b50,Hotel,$415.10,2/17/2023,Pargas,3/9/2022,6/22/2022,,One Room,King,,,,
9f075654-ec6e-41ea-80f1-47cdb6b89ecd,069d23c9-5490-4586-9fc4-437c598881d0,Car,$246.47,12/11/2022,Trelew,12/20/2022,6/17/2022,Midsize,,,,,,
a2fd70e0-b217-4123-9963-260683e9fbf1,64ab1846-1af0-4cad-b721-b028eae9058d,Flight,$818.52,4/2/2022,,,,,,,11:22 AM,12:37 AM,ZLO,BIX
e22936a7-bd88-4ba0-87af-464fe59cfebc,4d9bb9d5-07ca-4b73-a9fc-1815b88c418c,Flight,$106.91,2/5/2023,,,,,,,8:07 AM,3:19 AM,NGF,GWD
b728f107-4eb8-4a82-bcf1-34305d8e071b,bad3392e-dc84-477b-a647-849c2a16f708,Flight,$365.16,4/26/2022,,,,,,,9:04 AM,7:20 AM,DPG,XAU
c5b499b8-e560-4faa-b7b0-8537441000b5,845db0e6-3a43-4385-8793-01416e3e1251,Hotel,$324.80,7/5/2022,Santa Maria,6/10/2022,8/22/2022,,One Room,Two Doubles,,,,
96c296e4-10ac-467d-8fe7-94b6c12a3fbf,45d765fc-b817-4a6a-87ae-d75724436db0,Hotel,$432.40,9/1/2022,Duqiao,5/27/2022,10/19/2022,,One Room,Two Doubles,,,,
a8b6766e-7f68-49df-b27b-5322fe95260b,a26a057c-ca3a-4863-9971-3bf7295f3802,Car,$234.66,8/22/2022,Uppsala,1/7/2023,10/5/2022,Compact,,,,,,
0f39387d-41ac-4a36-acb4-7c57d4a7b8c9,cefb6365-8c15-4466-8b51-16a4aa5dc693,Flight,$896.42,7/11/2022,,,,,,,8:48 PM,2:51 PM,HRG,UES
425767e1-17f4-497f-9df4-09a59bfb2c58,47e245e5-8cfa-483d-9f7e-66a432a7f82a,Car,$214.35,7/2/2022,Sumbersewu,6/2/2022,8/18/2022,SUV,,,,,,
c58b2553-4c2c-412f-9a83-08fa1c1de755,a7ffeafd-8c16-448f-a23b-76a4c2642898,Car,$333.67,8/16/2022,Karangpaningal,7/13/2022,11/6/2022,Midsize,,,,,,
2d066f96-13a3-4ed0-8a73-7625c041e1ea,f3c68970-4464-434e-8470-20dcc14f060b,Car,$562.90,5/5/2022,Turirejo,8/12/2022,10/20/2022,SUV,,,,,,
3c4a32c5-7fb7-4727-8c0a-b67e7fef33aa,ea1ce41b-33b6-4c3b-b56d-e9f3160f94b5,Hotel,$403.15,3/5/2022,Duas Igrejas,3/6/2022,8/31/2022,,One Room,Two Doubles,,,,
90fd30a2-e89b-47d7-918c-de8bbd1174b6,c49638bc-ac61-4067-9185-acc464a201fe,Hotel,$206.85,1/25/2023,Chengzhai,8/6/2022,12/16/2022,,One Room,Two Doubles,,,,
dec5727a-eccc-4044-87a0-85262674f83e,14edea56-5138-490f-81c3-d3c3370c05a8,Car,$513.15,8/20/2022,Khvānsār,9/16/2022,6/27/2022,Compact,,,,,,
82639272-a3e0-403a-9464-427ea801c02c,5b7e171a-3b7c-4101-b868-2ed0f5807b3c,Flight,$129.54,3/7/2022,,,,,,,7:47 PM,1:46 PM,FEZ,TID
10ae6cf2-0a1f-48cf-bc8c-cb92c1909cac,c984e44c-7648-4354-8aef-fee6ff5a5706,Car,$288.51,4/27/2022,Neftegorsk,5/6/2022,6/23/2022,SUV,,,,,,
33ecd99d-1d7c-4ed1-9413-934979f3971a,bb3bcdf9-9815-4095-8bef-7bdb951d8c85,Hotel,$225.77,3/24/2022,Baler Baleagung,7/1/2022,4/16/2022,,Studio,Two Doubles,,,,
dd744c0c-677c-4b7a-8a5d-0e09cc1d9aa8,95474d82-fbef-47c1-89b3-6cbf378a7c9a,Car,$412.03,8/18/2022,Yun’an,2/20/2023,8/4/2022,SUV,,,,,,
2f82794e-cdaf-4e35-9f21-18a8ca5798d3,b79bc347-a643-481a-b934-e7d5d9c97e44,Flight,$354.52,7/9/2022,,,,,,,10:51 PM,7:34 AM,SMQ,MPN
13d30a24-e08c-47d2-a743-91798b0166f9,5f1c01a8-da74-4da7-9e3c-85af0a03881f,Car,$898.95,4/15/2022,Yablonovskiy,6/15/2022,3/18/2022,SUV,,,,,,
77323028-1605-4b5a-985f-e1267580f493,0ac199fd-9ac8-4e1d-ad05-1fade593de64,Hotel,$812.87,9/13/2022,El Pino,2/5/2023,7/6/2022,,Suite,King,,,,
89419ec7-a69a-4dfd-af88-5a8c62e46fe5,f4ea4058-e21d-4a4e-853a-dfc6a37496aa,Hotel,$191.16,4/26/2022,Lewograran,8/6/2022,8/24/2022,,One Room,King,,,,
3bd86237-efae-4037-9317-ad8c2da4e318,9e6fa42c-fee8-42bb-ae5c-450b3acedc6c,Flight,$815.02,4/4/2022,,,,,,,9:30 AM,2:18 PM,BHD,USN
93331a78-2eef-47a3-8349-885f26ffa4dd,aa2b1748-c3d1-4fb8-a1b7-ec2afb25b06a,Car,$449.27,10/24/2022,Wewoloe,11/2/2022,12/13/2022,Midsize,,,,,,
b54c2f7e-4a46-4460-a9eb-5f461c2bc61c,c81930d9-5f87-4bfa-a25c-8a2051a1134b,Flight,$761.39,9/10/2022,,,,,,,5:35 PM,5:11 PM,BVF,ESL
2600b144-fc32-4f02-930f-d78e15d11280,c5d2fcea-8300-4e39-b6fb-8b09807e1493,Car,$733.76,7/10/2022,Hakodate,5/10/2022,12/7/2022,SUV,,,,,,
3c55a86f-5d87-4538-8880-3b7b3340b043,95b4d51f-e366-4a1b-8976-f591f4f29139,Flight,$545.53,2/3/2023,,,,,,,5:43 AM,12:12 PM,YOL,TRY
6e320539-3c18-4734-8474-5aa45f049bbb,b6734217-7a6a-4d1c-b10f-1acab7ceb852,Car,$744.35,10/7/2022,Bakunase,4/26/2022,8/2/2022,Midsize,,,,,,
8c4e8f2f-c4dd-4cc1-83c1-465c98df79fa,61b03a2f-1211-497d-ad39-138b8f246757,Hotel,$445.21,4/13/2022,Kaltan,2/19/2023,12/6/2022,,Suite,King,,,,
5a081e7d-9dc9-44de-a433-4e36ba1d3547,41e74545-957f-4b9c-8c54-c3a7041f6010,Hotel,$663.56,3/29/2022,Chýnov,7/19/2022,7/22/2022,,Studio,Two Doubles,,,,
2f6ef3ce-78c8-47df-91fb-0406fd19e09b,2a64aebb-ee7a-4e3a-823e-10fdd077495e,Hotel,$714.91,9/25/2022,Tsotsin-Yurt,5/15/2022,3/22/2022,,Suite,King,,,,
6bc69723-8079-4e3f-8c99-a8120056b08e,6160a658-2ef8-4297-8c53-87e2b3c1d543,Car,$758.46,6/2/2022,Guinabsan,8/29/2022,1/9/2023,Compact,,,,,,
5abfbb8a-7f19-4e61-8aac-9d9c60ab4984,43b375fb-2ea7-4203-9800-fe48cb6bba04,Hotel,$960.27,12/24/2022,Daliang,1/9/2023,7/11/2022,,Studio,King,,,,
bee0a90d-70c1-41ce-9160-0c2cc7fa61fc,843fa9dc-c82b-4bfe-ab0f-9f29aeab1b45,Hotel,$275.09,1/10/2023,Umeå,3/19/2022,7/4/2022,,Studio,King,,,,
9b4d0453-81bb-4145-8935-fc92fbb4a4c7,614f97dd-129c-4827-96c7-efe30d8d1bb4,Flight,$137.02,3/27/2022,,,,,,,11:05 PM,11:41 AM,AFD,SHS
ad10fbbc-8a34-4ef7-ba40-b061ff6b2d2d,496d9635-3503-479e-b5f8-40bff5200d22,Car,$105.46,3/5/2022,Fuying,12/3/2022,8/22/2022,Compact,,,,,,
55be3ed5-c147-4cb0-ac27-656ed1d83cdb,c83af8f0-08ac-47db-b656-cfa40decb792,Hotel,$332.35,11/19/2022,Ying’ebu,5/21/2022,12/14/2022,,Studio,King,,,,
af85ae51-13eb-4b0c-b876-aba032142b54,34e7b8a0-0495-4faf-be1d-43c6755a22be,Car,$524.57,9/17/2022,Tierra Blanca,8/4/2022,5/18/2022,Midsize,,,,,,
d52dd26b-3039-4bbe-9c99-bb4a76f0acf2,987101a7-896b-4d62-b7fc-058b440ffb12,Hotel,$668.98,12/10/2022,Ludbreg,9/25/2022,1/3/2023,,Suite,Two Doubles,,,,
1f55153e-8635-479e-aa0e-f74c9fa35b75,0ffbdf42-3eaf-4a5e-9520-dd2c9627792a,Hotel,$207.60,4/11/2022,Caen,2/13/2023,5/5/2022,,Suite,Two Doubles,,,,
99e1a012-4135-4492-a93f-10f4cc92e872,d17635c6-c7ed-46cc-8ed9-d8e1122c637d,Car,$905.53,2/21/2022,Punta Hermosa,2/8/2023,7/31/2022,Midsize,,,,,,
4deb9874-64e2-4afd-8a42-6b086c261cf9,b1c4a03f-e207-4442-8bf9-200b180d5402,Car,$606.45,12/8/2022,Zboriv,4/3/2022,5/12/2022,SUV,,,,,,
2460038a-4b2d-44f1-9af0-c92933c4e507,a6ac3890-09b6-434f-94d6-f75c14a3d4eb,Car,$227.24,4/2/2022,Madimba,6/20/2022,10/15/2022,Midsize,,,,,,
ae67cb3f-5162-4398-9fe1-b32bfacb9088,9cdf3194-b46a-4725-ba59-b05ea62ac374,Car,$973.09,1/16/2023,Budziszewice,12/19/2022,10/25/2022,SUV,,,,,,
8abc746e-fe5b-4731-a6f8-342a97e49f2d,14165dd4-94f6-4981-8299-09e1b7eae0e5,Car,$329.62,9/17/2022,Sarāvān,3/12/2022,7/2/2022,Compact,,,,,,
2bc43950-b903-4962-aa10-bcf22f21478d,1768327f-9705-4a34-af76-ec55fea101c5,Flight,$358.96,4/6/2022,,,,,,,7:02 PM,3:35 AM,SKX,MEA
ddddb9b7-1af2-4bcf-b7a5-29578486cdbb,1426df82-592a-43bd-ae6d-fd409e27ed5b,Car,$152.24,3/8/2022,Bonabéri,8/11/2022,5/30/2022,Midsize,,,,,,
36d6dde9-58bc-4dd3-8a7c-0654deffd171,0621376b-ebec-464d-abe2-b27e075a10a5,Car,$730.74,8/18/2022,Miraflores,3/27/2022,7/14/2022,SUV,,,,,,
01bb4d70-4080-433b-a8ab-0076092366b6,3dc1ffc5-a2ff-4194-abdf-c6b20a91955f,Car,$373.72,12/4/2022,Gävle,9/22/2022,1/4/2023,Midsize,,,,,,
af5726b8-51c5-42bc-9837-ae7bf0810f43,74f3404a-b6e0-4a52-b55c-8b8520cabeaf,Hotel,$387.13,8/27/2022,Golema Rečica,11/29/2022,6/16/2022,,One Room,King,,,,
c9907f32-4234-48e6-a6dc-124e1c3def59,dc9b75f9-b9bc-4676-9dbc-67e5539fd049,Car,$994.81,10/29/2022,Saratov,9/16/2022,9/14/2022,Compact,,,,,,
0fbc9fb5-a894-4a89-a19b-e6416bb7e028,871b55f0-26c1-4bd5-ba79-4e3224813220,Car,$707.33,9/25/2022,Aranyaprathet,6/20/2022,12/27/2022,SUV,,,,,,
4e118134-5fb4-4cc2-87e1-cf4d7364cf97,4f81263c-3d6f-4e67-9a09-f9562ba50db6,Flight,$178.14,5/12/2022,,,,,,,1:28 PM,10:11 AM,AEU,TGU
9442a9f3-f3ad-4285-9d54-b4acd6e13318,30500c4d-bfac-4d07-8608-927f23790f25,Flight,$706.90,9/8/2022,,,,,,,6:52 PM,2:54 PM,AID,BCZ
8d583615-7e7d-41ff-8c52-70b6c0d9051d,3e945123-fed4-42e5-bf05-6c8b05e2a486,Hotel,$784.57,6/13/2022,Emmaboda,3/14/2022,7/11/2022,,One Room,Two Doubles,,,,
cfb83281-f358-46dd-aa1e-f9f0d7fabed1,92c8ff8e-310f-40fb-b343-5ffdada7f591,Flight,$273.54,5/26/2022,,,,,,,5:51 PM,4:22 PM,GJA,KSK
50bd5710-feeb-4489-9cc1-b3ee44980bc9,201dcb36-452d-4764-892e-466b677e3cc1,Car,$564.64,1/24/2023,Pamiers,3/26/2022,6/12/2022,Compact,,,,,,
f3850628-d0be-458c-a794-ac159e19b7d2,4e23b1c2-c5e7-410a-9833-668a4a3a468d,Car,$221.17,8/12/2022,Shengmi,5/15/2022,11/20/2022,Midsize,,,,,,
efa36c77-5b65-423e-ba2e-f66cd7ad593d,12557db3-e830-4e64-be04-ed1d63570539,Car,$891.63,4/28/2022,Barbudo,12/18/2022,6/19/2022,Compact,,,,,,
d9576a7c-0c22-40c1-a47b-5fa7639d676d,e34e2450-408b-4aaa-9d40-baa1661ecb58,Flight,$325.85,7/12/2022,,,,,,,7:54 AM,7:54 AM,BOC,SLD
0b6d6ce9-493a-4b7a-bd8c-538e3f595a64,5da8e62a-26ad-4497-998d-3c714161e7bb,Hotel,$322.19,3/8/2022,Jiedu,12/10/2022,9/18/2022,,Studio,King,,,,
e9faae37-4644-48f8-ae81-951844abb362,fe2283db-d5fb-45d1-b42e-84101a9b340a,Hotel,$491.04,9/2/2022,Tafí del Valle,4/7/2022,1/6/2023,,Studio,King,,,,
4b12796d-b36a-48c6-885e-6361707bfee4,17aede26-c3db-49a4-bc87-7565db300100,Car,$860.66,10/6/2022,Néa Mákri,12/4/2022,9/29/2022,Midsize,,,,,,
04ba2594-3556-4f1f-9f27-f335a72df786,fe0a335c-6ced-45c7-a30f-23b83a2d1147,Flight,$188.93,2/9/2023,,,,,,,6:48 AM,4:23 PM,NHF,BJL
c0bc7663-e8fb-4e52-b7ee-462496412134,21f5fc17-87b4-4c56-8725-2910295fe876,Hotel,$441.52,3/28/2022,Vreshtas,2/6/2023,11/29/2022,,Suite,Two Doubles,,,,
5446b890-39ef-43a3-a6c3-150766ae5cbb,75c6bc2c-9146-458f-914f-9c5bd3335231,Flight,$684.83,9/7/2022,,,,,,,6:41 PM,11:42 AM,HPB,UME
60c25d10-2e12-4419-aa8c-ae1c1cfe4628,d3910bf6-f8fa-49de-8d63-cfc0591c40fc,Flight,$923.71,6/19/2022,,,,,,,8:55 PM,5:29 AM,RRK,HMN
15caca4d-baec-4402-8946-3d44e8cdb3c4,b162054c-2db0-4bda-8b0e-904a10816bd9,Hotel,$239.17,6/22/2022,Mölndal,5/3/2022,5/6/2022,,One Room,Two Doubles,,,,
b689db4f-ea39-4aa7-a50e-cbca236ec7dd,1ffd76dc-e7c8-40dc-bc5f-34b114ad4cda,Car,$916.15,6/3/2022,Lanas,12/25/2022,9/25/2022,SUV,,,,,,
231e7425-3868-4251-aca4-ad2debc64625,e2de980f-c9a0-49c6-9aa1-5d838d640d8b,Flight,$245.52,1/31/2023,,,,,,,10:49 AM,4:58 PM,AGP,SYH
3dac8bb7-a58b-4272-b9fd-ec3191a14d23,181c0193-9732-448c-917e-5bbbee8a6877,Flight,$358.25,11/30/2022,,,,,,,9:48 PM,2:25 PM,FFO,LKZ
14401de0-9463-44e7-938e-133672ae5a37,1040af8d-85c0-4cec-9c5f-5824c3981770,Car,$529.33,10/31/2022,Nangela,11/18/2022,1/2/2023,Midsize,,,,,,
21c33b95-6a2f-409d-9f1b-73e737e3582e,35659fe0-27f3-4cf1-a852-d30f500e3dd6,Car,$700.68,7/6/2022,Linares,4/6/2022,5/20/2022,Compact,,,,,,
0e0de97c-6c14-4d5f-a5b9-f9e812cf48cb,2d1aaed2-c039-4b99-926e-45fc37bfcac5,Car,$583.93,2/10/2023,Rongdoi,1/17/2023,10/18/2022,Midsize,,,,,,
3fae180d-7c83-4786-a3e1-6676ac7aa5db,3943c4e2-2c09-4260-8f4b-a509530c5312,Hotel,$768.23,12/14/2022,Cibunar,4/10/2022,7/26/2022,,One Room,King,,,,
1e5634cc-7c84-4810-a6c8-3a3117ee8c94,ea2abcc5-500a-4c05-8aa1-703f08e437fb,Hotel,$939.14,8/12/2022,Roskoshnyy,10/8/2022,8/6/2022,,Suite,King,,,,
3eb6900a-0b5f-4dd3-9435-e12459951504,70a11d9d-013a-4eb7-84f5-9d6dafdb4daa,Flight,$251.47,3/21/2022,,,,,,,9:07 PM,9:56 AM,GBA,ZNA
21abef35-be91-4dc2-82c3-84f1100ff490,e59239be-56ff-4e76-a6d4-f97ed08aebfd,Car,$144.20,6/15/2022,Huishangang,12/20/2022,11/13/2022,SUV,,,,,,
b429c042-5696-4bc4-9cee-bda2f4ec30ce,648cab45-9781-4b8c-9169-e6ae7e7c35ef,Flight,$282.07,9/24/2022,,,,,,,4:59 AM,5:06 PM,LUF,IRB
f43c8d94-b070-4625-84a9-377a2acc6b35,14fe3f7d-ef12-49cb-a93c-d7350bb33d76,Flight,$564.33,12/7/2022,,,,,,,9:04 PM,7:14 PM,CIA,BTG
e8abb283-f042-4efc-b9a0-565922930bb2,5ad7f42b-e854-44e9-8a04-32ad8504040d,Hotel,$346.15,3/22/2022,Garça,3/15/2022,1/24/2023,,Studio,Two Doubles,,,,
78cd90fc-1676-4b7b-9160-595677437a0e,d867e579-96f8-4e24-ac27-47e989da6fd8,Hotel,$375.98,3/6/2022,Karanggedang,6/28/2022,6/6/2022,,Studio,King,,,,
0fc116a9-dafc-4382-8163-5e8d451a995f,d64904b0-9542-4572-8cc4-30b47719034a,Car,$836.53,12/5/2022,La Paz,5/23/2022,1/2/2023,SUV,,,,,,
ac1547fa-c9a1-404e-91ad-4763b430381b,681cabf2-f04b-4a78-89f6-0456dfefdcdb,Flight,$768.81,7/19/2022,,,,,,,2:54 PM,7:42 AM,RDS,TYL
2bc517b3-256e-4783-bf6c-ed513ff1e109,634f1aff-8d0d-4e36-80b5-4b61b72a13dc,Flight,$510.46,4/1/2022,,,,,,,2:34 AM,5:18 AM,HAZ,TJS
a8cfc361-b7e9-4ee1-b77b-bffe13eeeb99,bf134f16-7a65-4588-9bd9-c24deac1b349,Hotel,$105.33,5/10/2022,Ресен,9/7/2022,2/9/2023,,Suite,Two Doubles,,,,
71f64382-e3de-4271-a990-a00e33d6724c,885ab301-8312-45a6-b9c0-e299b2118e14,Flight,$727.31,8/7/2022,,,,,,,10:51 AM,2:24 AM,BQH,LOD
fca15801-dade-4705-9de0-0a3c83972e39,421a595b-70d3-4ebe-8f33-95f30806f302,Car,$878.00,8/27/2022,La Jutosa,3/5/2022,5/10/2022,SUV,,,,,,
c1c5e2ae-b58c-467e-8c07-7d956b085ccf,14b649c5-4c5b-4575-9818-c1cddcac5e64,Car,$178.72,6/13/2022,Port Loko,1/25/2023,11/21/2022,SUV,,,,,,
59b75dd0-abfd-4fb1-b396-9be8badf8011,f46dbe0f-96b0-4126-bf67-17ea0274f712,Car,$856.22,12/30/2022,Vale de São Cosme,2/6/2023,12/8/2022,Midsize,,,,,,
9d033399-6775-491e-9304-69dc57e2b505,2a555c76-a72e-4f47-8f83-d2bb722e1c3b,Flight,$585.16,5/7/2022,,,,,,,11:52 PM,4:56 AM,MTO,ETZ
b65043de-aca1-4f3d-8ea5-9682adb463b3,72cd112d-4b3e-4bc5-9aa5-360a287cf658,Hotel,$437.85,8/28/2022,Lisewo,5/17/2022,8/24/2022,,Studio,King,,,,
a9a2e1d2-9067-4239-a935-be89e80e1188,bfc6080d-948e-42b1-9779-a43829943cf5,Hotel,$341.92,9/18/2022,Seiça,12/24/2022,1/8/2023,,One Room,King,,,,
7b5990fb-90b3-4cf4-a0f0-5aaa99a9ffaa,b5b542a4-61fe-442d-8c5f-50b57a5e5570,Car,$546.65,7/4/2022,Borgarnes,1/1/2023,6/1/2022,Compact,,,,,,
a553699a-32b7-4823-98d2-6cd8b9739e47,6863a3fc-986d-4d13-b91e-218eca7fcb81,Hotel,$508.27,1/16/2023,Pingle,5/13/2022,4/16/2022,,Studio,Two Doubles,,,,
e9112da5-6315-4532-a423-568aa54cc7c4,5afd21e7-26a4-4c7c-aab2-aa4e72634ab4,Car,$773.17,10/15/2022,Escazú,2/3/2023,7/14/2022,SUV,,,,,,
a4029404-bc10-43c7-9b9c-78f3f0ec2a10,d61f3ac6-1318-4357-9161-6f23429f4240,Hotel,$795.24,11/29/2022,Zhangbang,12/1/2022,10/19/2022,,One Room,King,,,,
3a6cd319-6877-445f-a053-7ee28a239096,a8663a71-a53b-4d92-8015-601a54e664f2,Hotel,$777.45,6/28/2022,Masingbi,2/22/2022,12/25/2022,,One Room,Two Doubles,,,,
cec839b3-79df-4081-bf30-84a4fe487b3f,db7e8f13-9319-4ef1-8cb2-38ced67e5574,Flight,$336.63,12/25/2022,,,,,,,2:04 PM,11:50 AM,GEV,GUB
9e3678f5-c66d-446b-ab21-ec25c820e3d2,569a54aa-6b71-4111-9e74-c23b6f931637,Car,$885.93,3/8/2022,Padre Nabeto,2/15/2023,4/2/2022,Compact,,,,,,
8df166c7-a37f-4015-9e99-753e92d2da68,04952d72-d5d6-4473-8fec-bdb82b68f319,Hotel,$673.85,8/13/2022,Dallas,10/6/2022,10/5/2022,,Suite,King,,,,
29a7f4e8-a9b6-4221-902a-658d12fa703a,2c62127f-4f3a-4819-bb9a-7697cd36bba9,Flight,$346.59,7/2/2022,,,,,,,5:35 PM,1:00 AM,AWP,BHF
